GeneIDs	lcountsRep1	lcountsRep2	lcountsRep3	lcountsRep4	lcountsRep5	lcountsRep6	mean
XM_001250736	1	0	1	0	1	1	0.666666667
XM_001250748	14	14	18	11	13	11	13.5
XM_001250765	9	8	13	9	5	8	8.666666667
XM_001250767	7	1	15	5	11	14	8.833333333
XM_001250774	3	5	3	3	3	2	3.166666667
XM_001250783	1	1	3	0	1	0	1
XM_001250786	12	12	9	8	11	12	10.66666667
XM_001250788	8	7	6	3	7	8	6.5
XM_001250789	866	897	848	864	914	838	871.1666667
XM_001250793	69	69	70	76	61	71	69.33333333
XM_001250798	0	0	0	0	0	0	0
XM_001250799	1	1	1	1	0	2	1
XM_001250804	621	606	648	571	649	629	620.6666667
XM_001250805	0	0	0	0	0	0	0
XM_001250817	0	0	0	0	0	0	0
XM_001250819	16	15	10	17	20	16	15.66666667
XM_001250820	4	4	6	3	7	1	4.166666667
XM_001250830	0	0	0	0	0	0	0
XM_001250838	438	441	420	437	447	455	439.6666667
XM_001250840	12	13	16	12	11	9	12.16666667
XM_001250844	0	0	0	0	0	0	0
XM_001250850	8	8	8	7	12	8	8.5
XM_001250851	29	32	33	32	37	28	31.83333333
XM_001250858	64	79	60	67	90	55	69.16666667
XM_001250859	53	53	52	57	61	53	54.83333333
XM_001250861	26	25	28	20	21	17	22.83333333
XM_001250865	0	0	0	0	0	0	0
XM_001250870	0	0	0	0	0	0	0
XM_001250874	2	2	4	2	2	2	2.333333333
XM_001250879	3	2	3	5	3	4	3.333333333
XM_001250884	4	5	1	4	3	4	3.5
XM_001250885	0	0	0	0	0	0	0
XM_001250893	7	11	4	12	9	6	8.166666667
XM_001250896	29	23	35	29	31	24	28.5
XM_001250912	86	62	95	91	97	89	86.66666667
XM_001250913	0	0	0	0	0	0	0
XM_001250918	5	2	5	9	4	2	4.5
XM_001250930	0	0	0	0	0	0	0
XM_001250933	1	1	0	1	0	3	1
XM_001250934	5	5	0	2	7	3	3.666666667
XM_001250935	508	501	544	530	489	509	513.5
XM_001250939	22	23	21	18	15	19	19.66666667
XM_001250940	15	17	13	11	17	13	14.33333333
XM_001250943	29	29	29	31	33	32	30.5
XM_001250953	19	23	18	34	18	19	21.83333333
XM_001250957	28	24	27	24	33	27	27.16666667
XM_001250958	0	0	0	0	0	0	0
XM_001250964	2	1	0	1	2	2	1.333333333
XM_001250983	1806	1821	1842	1723	1776	1775	1790.5
XM_001250984	5	13	7	2	4	6	6.166666667
XM_001250985	18	14	14	22	16	14	16.33333333
XM_001250986	5	3	6	5	4	7	5
XM_001250989	3	2	1	3	3	5	2.833333333
XM_001250990	7	6	7	8	8	7	7.166666667
XM_001250991	6	3	4	9	7	7	6
XM_001250995	0	0	0	0	0	0	0
XM_001250996	0	0	0	0	0	0	0
XM_001251001	44	49	51	29	44	43	43.33333333
XM_001251006	4	4	2	0	6	2	3
XM_001251012	0	0	0	0	0	0	0
XM_001251013	0	0	0	0	0	0	0
XM_001251020	1806	1745	1731	1733	1800	1800	1769.166667
XM_001251023	18	23	25	24	19	17	21
XM_001251029	0	0	0	0	0	0	0
XM_001251030	10	13	14	12	13	8	11.66666667
XM_001251045	39	53	45	42	30	35	40.66666667
XM_001251051	1	0	1	2	1	2	1.166666667
XM_001251060	24	18	31	22	30	17	23.66666667
XM_001251062	8	11	12	6	2	12	8.5
XM_001251063	269	252	269	294	281	300	277.5
XM_001251076	3	2	4	2	5	4	3.333333333
XM_001251081	118	107	114	129	113	130	118.5
XM_001251086	1	0	0	0	0	1	0.333333333
XM_001251095	25	26	20	30	22	17	23.33333333
XM_001251104	5	8	5	6	5	4	5.5
XM_001251107	904	887	881	909	962	928	911.8333333
XM_001251108	17	17	14	19	22	13	17
XM_001251110	0	0	0	0	0	0	0
XM_001251114	2	1	2	0	5	3	2.166666667
XM_001251118	8	7	10	6	8	5	7.333333333
XM_001251119	2	1	2	2	1	1	1.5
XM_001251121	3	5	2	3	8	6	4.5
XM_001251133	2	2	2	1	0	5	2
XM_001251137	0	0	0	0	0	0	0
XM_001251157	18	13	14	26	11	24	17.66666667
XM_001251158	44	44	41	35	50	48	43.66666667
XM_001251159	3	2	2	1	1	4	2.166666667
XM_001251162	55	55	60	53	61	51	55.83333333
XM_001251165	3	0	5	4	3	5	3.333333333
XM_001251166	4	5	5	3	1	1	3.166666667
XM_001251192	18	19	17	18	13	21	17.66666667
XM_001251199	7	4	7	8	6	7	6.5
XM_001251204	49	41	46	47	50	38	45.16666667
XM_001251205	1	0	1	2	2	2	1.333333333
XM_001251214	11	6	8	11	10	13	9.833333333
XM_001251227	4	6	2	6	3	2	3.833333333
XM_001251234	25	23	31	31	24	25	26.5
XM_001251236	0	0	0	0	0	0	0
XM_001251240	86	89	81	76	99	74	84.16666667
XM_001251257	2	2	3	0	5	1	2.166666667
XM_001251259	18	32	21	17	15	20	20.5
XM_001251264	5	6	6	8	4	8	6.166666667
XM_001251265	0	0	0	0	0	0	0
XM_001251275	26	28	25	18	20	23	23.33333333
XM_001251278	0	0	0	0	0	0	0
XM_001251282	3	2	3	1	1	3	2.166666667
XM_001251287	1	1	2	1	0	2	1.166666667
XM_001251302	269	256	284	261	250	284	267.3333333
XM_001251303	4	3	4	5	6	4	4.333333333
XM_001251309	0	0	0	0	0	0	0
XM_001251314	22	19	17	22	22	19	20.16666667
XM_001251319	0	0	0	0	0	0	0
XM_001251320	1806	1777	1725	1772	1726	1762	1761.333333
XM_001251324	86	78	74	99	91	81	84.83333333
XM_001251342	1	2	1	0	0	0	0.666666667
XM_001251344	0	0	0	0	0	0	0
XM_001251350	1	0	2	1	1	1	1
XM_001251355	18	19	13	20	18	22	18.33333333
XM_001251357	0	0	0	0	0	0	0
XM_001251358	859	914	868	840	859	837	862.8333333
XM_001251359	1806	1825	1775	1792	1820	1871	1814.833333
XM_001251362	0	0	0	0	0	0	0
XM_001251387	1	0	1	0	2	0	0.666666667
XM_001251390	1	1	3	0	2	4	1.833333333
XM_001251392	12	8	15	6	9	9	9.833333333
XM_001251398	2	2	4	2	1	2	2.166666667
XM_001251419	1	2	2	2	0	1	1.333333333
XM_001251420	0	0	0	0	0	0	0
XM_001251422	94	77	77	81	89	86	84
XM_001251427	2	5	2	1	4	1	2.5
XM_001251436	2	3	0	4	3	2	2.333333333
XM_001251437	269	271	274	287	280	275	276
XM_001251446	0	0	0	0	0	0	0
XM_001251451	3	3	4	2	6	3	3.5
XM_001251452	1	0	1	3	2	2	1.5
XM_001251472	10	10	10	13	13	7	10.5
XM_001251479	0	0	0	0	0	0	0
XM_001251489	1	1	1	1	4	0	1.333333333
XM_001251493	39	37	33	37	32	35	35.5
XM_001251494	6	7	5	14	8	14	9
XM_001251495	363	348	374	358	372	348	360.5
XM_001251496	0	0	0	0	0	0	0
XM_001251504	37	29	38	37	39	26	34.33333333
XM_001251505	669	682	646	678	629	656	660
XM_001251507	1	2	2	3	0	0	1.333333333
XM_001251526	2	3	1	5	0	1	2
XM_001251532	1	0	1	1	1	1	0.833333333
XM_001251537	0	0	0	0	0	0	0
XM_001251541	0	0	0	0	0	0	0
XM_001251544	17	6	10	16	26	20	15.83333333
XM_001251548	0	0	0	0	0	0	0
XM_001251557	12	13	13	7	16	14	12.5
XM_001251562	5	5	6	4	4	4	4.666666667
XM_001251578	1	0	2	0	2	4	1.5
XM_001251579	1	1	0	2	0	1	0.833333333
XM_001251587	37	51	42	39	36	43	41.33333333
XM_001251602	0	0	0	0	0	0	0
XM_001251603	0	0	0	0	0	0	0
XM_001251607	0	0	0	0	0	0	0
XM_001251610	0	0	0	0	0	0	0
XM_001251618	105	105	108	95	107	115	105.8333333
XM_001251622	3	4	2	2	5	4	3.333333333
XM_001251629	2	0	3	3	2	1	1.833333333
XM_001251645	19	19	29	18	14	18	19.5
XM_001251664	6	6	4	6	3	9	5.666666667
XM_001251670	2	2	7	1	1	2	2.5
XM_001251674	4	4	5	7	3	8	5.166666667
XM_001251679	19	15	13	20	18	23	18
XM_001251703	994	969	984	945	1003	1032	987.8333333
XM_001251704	1	0	0	0	0	0	0.166666667
XM_001251706	0	0	0	0	0	0	0
XM_001251711	422	437	440	419	385	390	415.5
XM_001251716	0	0	0	0	0	0	0
XM_001251720	6	11	6	6	9	8	7.666666667
XM_001251730	0	0	0	0	0	0	0
XM_001251735	1	3	2	2	1	0	1.5
XM_001251743	3	1	0	6	2	2	2.333333333
XM_001251746	3	4	6	3	3	2	3.5
XM_001251754	1	2	1	2	0	1	1.166666667
XM_001251775	3	7	2	2	2	6	3.666666667
XM_001251785	17	14	12	19	18	13	15.5
XM_001251795	7	9	4	6	3	10	6.5
XM_001251796	1	1	2	0	1	1	1
XM_001251797	13	18	14	8	14	7	12.33333333
XM_001251811	4	5	6	4	4	3	4.333333333
XM_001251813	0	0	0	0	0	0	0
XM_001251815	9	16	9	15	16	5	11.66666667
XM_001251821	65	65	70	66	78	61	67.5
XM_001251825	4	2	4	5	3	3	3.5
XM_001251827	3	2	3	4	2	3	2.833333333
XM_001251828	4	3	9	6	3	3	4.666666667
XM_001251829	0	0	0	0	0	0	0
XM_001251830	16	15	9	20	20	16	16
XM_001251833	0	0	0	0	0	0	0
XM_001251842	7	7	6	6	9	11	7.666666667
XM_001251843	5	2	3	10	5	7	5.333333333
XM_001251845	9	12	13	10	11	6	10.16666667
XM_001251847	1	1	0	2	1	1	1
XM_001251856	12	11	14	22	6	14	13.16666667
XM_001251868	269	266	252	254	308	267	269.3333333
XM_001251870	11	11	12	9	11	6	10
XM_001251871	62	59	76	76	61	65	66.5
XM_001251875	2	0	1	1	2	2	1.333333333
XM_001251876	2	2	1	3	2	2	2
XM_001251891	5	5	5	1	3	8	4.5
XM_001251892	859	894	874	868	834	851	863.3333333
XM_001251897	5	5	7	5	6	8	6
XM_001251903	4	6	8	10	6	3	6.166666667
XM_001251905	3	1	3	3	3	6	3.166666667
XM_001251922	0	0	0	0	0	0	0
XM_001251928	669	652	665	612	617	702	652.8333333
XM_001251943	74	74	89	67	63	71	73
XM_001251949	0	0	0	0	0	0	0
XM_001251962	265	226	286	264	276	260	262.8333333
XM_001251963	12	8	10	8	11	14	10.5
XM_001251967	0	0	0	0	0	0	0
XM_001251974	7	9	8	8	5	7	7.333333333
XM_001251979	975	948	939	983	1007	1044	982.6666667
XM_001251983	0	0	0	0	0	0	0
XM_001251989	1	0	0	1	0	1	0.5
XM_001251991	2	1	2	0	1	2	1.333333333
XM_001251994	0	0	0	0	0	0	0
XM_001251996	30	29	35	32	34	43	33.83333333
XM_001251997	1951	1960	1955	2001	1967	1955	1964.833333
XM_001252015	1	1	1	0	0	0	0.5
XM_001252017	1	0	1	1	1	1	0.833333333
XM_001252029	2	5	5	0	2	2	2.666666667
XM_001252032	8	5	10	12	12	5	8.666666667
XM_001252033	2	0	3	6	1	2	2.333333333
XM_001252040	0	0	0	0	0	0	0
XM_001252042	0	0	0	0	0	0	0
XM_001252056	1	0	2	2	1	1	1.166666667
XM_001252063	1	2	1	0	2	0	1
XM_001252069	10	14	12	14	8	9	11.16666667
XM_001252070	2	2	1	1	1	2	1.5
XM_001252082	0	0	0	0	0	0	0
XM_001252101	17	19	18	16	17	13	16.66666667
XM_001252105	5	1	10	4	1	7	4.666666667
XM_001252116	5	2	4	5	6	6	4.666666667
XM_001252121	13	12	12	16	4	15	12
XM_001252126	422	429	414	413	434	368	413.3333333
XM_001252127	0	0	0	0	0	0	0
XM_001252128	0	0	0	0	0	0	0
XM_001252143	1	3	1	1	2	2	1.666666667
XM_001252160	0	0	0	0	0	0	0
XM_001252162	19	17	10	13	12	22	15.5
XM_001252163	0	0	0	0	0	0	0
XM_001252165	14	10	22	16	16	17	15.83333333
XM_001252170	21	25	33	21	22	17	23.16666667
XM_001252191	0	0	0	0	0	0	0
XM_001252194	0	0	0	0	0	0	0
XM_001252205	3	2	1	3	7	1	2.833333333
XM_001252210	0	0	0	0	0	0	0
XM_001252213	1	1	2	1	1	3	1.5
XM_001252215	0	0	0	0	0	0	0
XM_001252217	11	6	10	13	10	6	9.333333333
XM_001252220	2	6	3	1	7	2	3.5
XM_001252235	490	461	472	486	483	531	487.1666667
XM_001252242	2	2	3	1	0	2	1.666666667
XM_001252266	22	27	21	33	22	17	23.66666667
XM_001252281	0	0	0	0	0	0	0
XM_001252284	0	0	0	0	0	0	0
XM_001252287	0	0	0	0	0	0	0
XM_001252291	0	0	0	0	0	0	0
XM_001252297	2	0	0	1	0	1	0.666666667
XM_001252306	4	6	4	2	3	3	3.666666667
XM_001252316	16	24	12	18	12	20	17
XM_001252331	4	5	6	6	4	4	4.833333333
XM_001252332	52	55	45	60	62	52	54.33333333
XM_001252335	8	4	9	10	11	11	8.833333333
XM_001252338	8	12	12	7	11	10	10
XM_001252355	0	0	0	0	0	0	0
XM_001252358	4	1	4	3	2	7	3.5
XM_001252360	14	12	15	12	12	17	13.66666667
XM_001252361	10	8	10	6	7	8	8.166666667
XM_001252362	25	38	18	25	26	23	25.83333333
XM_001252367	1	0	1	1	1	1	0.833333333
XM_001252390	8	14	7	9	12	7	9.5
XM_001252392	14	14	14	15	11	17	14.16666667
XM_001252395	1	0	0	0	0	2	0.5
XM_001252418	8	9	6	5	8	6	7
XM_001252439	6	7	5	5	4	5	5.333333333
XM_001252441	0	0	0	0	0	0	0
XM_001252442	3	4	2	4	3	1	2.833333333
XM_001252449	8	7	9	14	8	9	9.166666667
XM_001252452	0	0	0	0	0	0	0
XM_001252454	14	12	9	14	14	17	13.33333333
XM_001252459	0	0	0	0	0	0	0
XM_001252463	0	0	0	0	0	0	0
XM_001252465	5	8	6	3	6	6	5.666666667
XM_001252471	1	0	1	1	0	1	0.666666667
XM_001252473	6	9	5	5	7	4	6
XM_001252475	51	43	41	37	34	55	43.5
XM_001252503	51	71	58	49	56	52	56.16666667
XM_001252511	125	137	136	128	142	138	134.3333333
XM_001252536	0	0	0	0	0	0	0
XM_001252544	3	4	5	4	3	1	3.333333333
XM_001252550	0	0	0	0	0	0	0
XM_001252555	1	2	1	1	2	1	1.333333333
XM_001252556	67	63	76	68	58	73	67.5
XM_001252561	1	1	3	0	0	0	0.833333333
XM_001252592	0	0	0	0	0	0	0
XM_001252596	8	3	7	5	13	7	7.166666667
XM_001252616	34	39	38	45	30	39	37.5
XM_001252619	5	3	4	8	8	4	5.333333333
XM_001252632	1	1	0	3	1	1	1.166666667
XM_001252642	18	24	19	14	17	16	18
XM_001252643	0	0	0	0	0	0	0
XM_001252646	0	0	0	0	0	0	0
XM_001252650	0	0	0	0	0	0	0
XM_001252665	42	44	44	37	41	43	41.83333333
XM_001252666	1	4	2	0	0	0	1.166666667
XM_001252668	0	0	0	0	0	0	0
XM_001252677	0	0	0	0	0	0	0
XM_001252678	0	0	0	0	0	0	0
XM_001252688	73	82	76	71	83	61	74.33333333
XM_001252705	3	5	3	4	4	4	3.833333333
XM_001252706	0	0	0	0	0	0	0
XM_001252708	1	0	0	1	1	1	0.666666667
XM_001252712	0	0	0	0	0	0	0
XM_001252714	7	6	6	10	4	2	5.833333333
XM_001252731	3	2	7	3	5	5	4.166666667
XM_001252732	17	11	25	23	9	21	17.66666667
XM_001252735	0	0	0	0	0	0	0
XM_001252747	1	1	0	2	1	0	0.833333333
XM_001252754	17	14	13	20	21	21	17.66666667
XM_001252760	0	0	0	0	0	0	0
XM_001252775	1	1	1	0	0	1	0.666666667
XM_001252777	0	0	0	0	0	0	0
XM_001252791	0	0	0	0	0	0	0
XM_001252800	3	3	2	6	5	3	3.666666667
XM_001252815	361	346	377	377	338	357	359.3333333
XM_001252818	60	51	59	59	62	63	59
XM_001252819	1	1	5	1	0	3	1.833333333
XM_001252822	33	44	39	38	35	41	38.33333333
XM_001252841	438	458	428	413	452	501	448.3333333
XM_001252842	21	18	19	14	27	24	20.5
XM_001252869	10	9	10	8	8	9	9
XM_001252870	1	1	1	2	1	2	1.333333333
XM_001252871	29	26	38	25	22	32	28.66666667
XM_001252878	4	7	4	4	6	5	5
XM_001252887	0	0	0	0	0	0	0
XM_001252889	1	0	0	2	0	1	0.666666667
XM_001252911	1	2	0	1	0	3	1.166666667
XM_001252921	0	0	0	0	0	0	0
XM_001252933	1	2	1	0	1	0	0.833333333
XM_001252944	0	0	0	0	0	0	0
XM_001252952	3	8	3	5	5	4	4.666666667
XM_001252957	1	0	0	0	1	0	0.333333333
XM_001252958	1	1	1	2	1	1	1.166666667
XM_001252988	1	2	1	3	1	1	1.5
XM_001252990	0	0	0	0	0	0	0
XM_001252991	269	274	291	254	281	301	278.3333333
XM_001253003	0	0	0	0	0	0	0
XM_001253009	0	0	0	0	0	0	0
XM_001253011	0	0	0	0	0	0	0
XM_001253012	0	0	0	0	0	0	0
XM_001253013	95	110	97	97	96	96	98.5
XM_001253039	0	0	0	0	0	0	0
XM_001253040	6	6	9	3	6	3	5.5
XM_001253045	990	1004	1006	986	932	951	978.1666667
XM_001253056	3	5	3	2	5	4	3.666666667
XM_001253061	0	0	0	0	0	0	0
XM_001253062	0	0	0	0	0	0	0
XM_001253071	11	11	11	13	9	8	10.5
XM_001253077	5	2	4	6	3	3	3.833333333
XM_001253084	2	2	0	1	5	3	2.166666667
XM_001253090	0	0	0	0	0	0	0
XM_001253091	1	0	2	0	1	0	0.666666667
XM_001253102	269	316	279	273	258	289	280.6666667
XM_001253114	1	0	2	2	1	1	1.166666667
XM_001253145	3	1	3	1	5	4	2.833333333
XM_001253147	0	0	0	0	0	0	0
XM_001253149	0	0	0	0	0	0	0
XM_001253150	102	108	86	108	109	113	104.3333333
XM_001253151	0	0	0	0	0	0	0
XM_001253166	167	176	155	172	162	178	168.3333333
XM_001253168	20	17	25	22	18	21	20.5
XM_001253169	0	0	0	0	0	0	0
XM_001253171	13	12	14	15	12	20	14.33333333
XM_001253173	1	2	0	1	1	0	0.833333333
XM_001253174	0	0	0	0	0	0	0
XM_001253180	2	2	1	2	1	5	2.166666667
XM_001253196	125	131	119	114	127	134	125
XM_001253204	0	0	0	0	0	0	0
XM_001253210	19	18	26	20	14	24	20.16666667
XM_001253214	0	0	0	0	0	0	0
XM_001253222	0	0	0	0	0	0	0
XM_001253229	0	0	0	0	0	0	0
XM_001253237	0	0	0	0	0	0	0
XM_001253239	6	8	6	7	4	2	5.5
XM_001253240	0	0	0	0	0	0	0
XM_001253244	0	0	0	0	0	0	0
XM_001253265	130	128	126	118	121	138	126.8333333
XM_001253278	0	0	0	0	0	0	0
XM_001253281	0	0	0	0	0	0	0
XM_001253287	0	0	0	0	0	0	0
XM_001253294	1	1	3	0	2	3	1.666666667
XM_001253295	0	0	0	0	0	0	0
XM_001253300	7	7	8	9	11	8	8.333333333
XM_001253301	1	4	1	1	1	0	1.333333333
XM_001253305	0	0	0	0	0	0	0
XM_001253314	1	2	1	2	1	0	1.166666667
XM_001253324	7	6	9	6	4	8	6.666666667
XM_001253336	284	268	257	262	290	282	273.8333333
XM_001253339	52	53	63	41	39	47	49.16666667
XM_001253349	0	0	0	0	0	0	0
XM_001253358	5	0	2	3	4	7	3.5
XM_001253360	19	10	24	23	20	21	19.5
XM_001253362	8	13	12	10	9	8	10
XM_001253381	1	0	0	1	2	0	0.666666667
XM_001253385	555	544	524	561	544	552	546.6666667
XM_001253392	0	0	0	0	0	0	0
XM_001253409	0	0	0	0	0	0	0
XM_001253415	3	2	5	3	3	3	3.166666667
XM_001253416	0	0	0	0	0	0	0
XM_001253425	0	0	0	0	0	0	0
XM_001253450	361	354	392	375	357	379	369.6666667
XM_001253451	43	45	42	37	37	37	40.16666667
XM_001253452	1	1	0	0	2	0	0.666666667
XM_001253456	1	0	1	1	1	1	0.833333333
XM_001253465	118	127	128	115	98	111	116.1666667
XM_001253466	0	0	0	0	0	0	0
XM_001253469	1	2	2	0	2	1	1.333333333
XM_001253486	1	4	0	2	0	1	1.333333333
XM_001253506	2	4	6	1	1	2	2.666666667
XM_001253508	1	1	0	1	0	2	0.833333333
XM_001253516	10	13	11	5	14	9	10.33333333
XM_001253525	0	0	0	0	0	0	0
XM_001253534	0	0	0	0	0	0	0
XM_001253545	12	14	12	10	11	12	11.83333333
XM_001253548	3	6	3	3	4	4	3.833333333
XM_001253549	2	0	2	1	2	1	1.333333333
XM_001253567	0	0	0	0	0	0	0
XM_001253575	0	0	0	0	0	0	0
XM_001253578	1	1	0	1	0	3	1
XM_001253588	7	9	7	5	5	4	6.166666667
XM_001253590	15	16	12	17	11	17	14.66666667
XM_001253597	0	0	0	0	0	0	0
XM_001253614	11	8	17	8	6	11	10.16666667
XM_001253626	0	0	0	0	0	0	0
XM_001253630	108	101	110	117	104	99	106.5
XM_001253643	1	0	1	3	0	2	1.166666667
XM_001253645	13	17	18	7	16	16	14.5
XM_001253646	0	0	0	0	0	0	0
XM_001253648	4	4	5	4	2	3	3.666666667
XM_001253657	0	0	0	0	0	0	0
XM_001253659	108	123	114	94	118	97	109
XM_001253661	0	0	0	0	0	0	0
XM_001253662	30	28	30	36	20	38	30.33333333
XM_001253667	0	0	0	0	0	0	0
XM_001253682	9	9	9	10	12	8	9.5
XM_001253690	2	3	1	0	3	3	2
XM_001253695	0	0	0	0	0	0	0
XM_001253702	5	3	4	4	5	7	4.666666667
XM_001253710	1	1	0	3	1	1	1.166666667
XM_001253716	1	1	0	1	0	1	0.666666667
XM_001253727	0	0	0	0	0	0	0
XM_001253753	0	0	0	0	0	0	0
XM_001253763	18	25	22	12	18	18	18.83333333
XM_001253765	2	2	0	2	1	0	1.166666667
XM_001253769	23	29	25	27	23	22	24.83333333
XM_001253800	47	42	57	35	45	46	45.33333333
XM_001253807	0	0	0	0	0	0	0
XM_001253819	7	5	12	6	7	6	7.166666667
XM_001253842	1	1	0	1	0	2	0.833333333
XM_001253843	2	2	2	1	2	3	2
XM_001253877	0	0	0	0	0	0	0
XM_001253879	0	0	0	0	0	0	0
XM_001253884	6	6	6	2	4	5	4.833333333
XM_001253886	5	4	3	2	2	6	3.666666667
XM_001253889	0	0	0	0	0	0	0
XM_001253909	555	556	561	552	565	555	557.3333333
XM_001253928	0	0	0	0	0	0	0
XM_001253931	0	0	0	0	0	0	0
XM_001253932	0	0	0	0	0	0	0
XM_001253943	1	1	3	1	1	0	1.166666667
XM_001253947	27	23	28	32	24	24	26.33333333
XM_001253951	0	0	0	0	0	0	0
XM_001253968	4	4	7	6	7	2	5
XM_001253994	1	1	2	0	1	3	1.333333333
XM_001253997	80	88	74	82	54	89	77.83333333
XM_001254000	1	0	0	3	0	2	1
XM_001254004	4	5	4	5	5	5	4.666666667
XM_001254017	0	0	0	0	0	0	0
XM_001254027	19	21	21	25	23	20	21.5
XM_001254035	0	0	0	0	0	0	0
XM_001254038	0	0	0	0	0	0	0
XM_001254042	11	10	10	9	13	14	11.16666667
XM_001254044	19	19	24	12	16	18	18
XM_001254051	0	0	0	0	0	0	0
XM_001254052	24	22	34	28	19	29	26
XM_001254053	0	0	0	0	0	0	0
XM_001254054	0	0	0	0	0	0	0
XM_001254058	11	12	16	12	14	7	12
XM_001254060	0	0	0	0	0	0	0
XM_001254084	1	1	0	1	2	1	1
XM_001254096	0	0	0	0	0	0	0
XM_001254115	0	0	0	0	0	0	0
XM_001254118	0	0	0	0	0	0	0
XM_001254122	30	34	36	19	29	33	30.16666667
XM_001254138	30	38	32	21	30	29	30
XM_001254139	1179	1155	1215	1148	1193	1172	1177
XM_001254148	0	0	0	0	0	0	0
XM_001254152	551	540	570	524	595	531	551.8333333
XM_001254158	4	4	7	4	6	2	4.5
XM_001254173	1	1	1	2	2	0	1.166666667
XM_001254187	0	0	0	0	0	0	0
XM_001254201	14	16	15	12	11	15	13.83333333
XM_001254204	0	0	0	0	0	0	0
XM_001254209	28	19	28	30	27	20	25.33333333
XM_001254219	0	0	0	0	0	0	0
XM_001254227	12	9	14	6	15	8	10.66666667
XM_001254235	44	37	44	40	45	37	41.16666667
XM_001254237	1	0	0	0	1	1	0.5
XM_001254241	0	0	0	0	0	0	0
XM_001254260	0	0	0	0	0	0	0
XM_001254279	21	25	18	17	15	10	17.66666667
XM_001254287	3	4	1	2	3	0	2.166666667
XM_001254294	56	62	45	49	55	54	53.5
XM_001254296	1	1	1	2	0	0	0.833333333
XM_001254303	6	10	7	6	7	8	7.333333333
XM_001254305	0	0	0	0	0	0	0
XM_001254326	0	0	0	0	0	0	0
XM_001254329	63	56	67	52	53	79	61.66666667
XM_001254341	1	0	1	0	2	1	0.833333333
XM_001254357	1	3	0	1	2	1	1.333333333
XM_001254364	0	0	0	0	0	0	0
XM_001254392	0	0	0	0	0	0	0
XM_001254401	0	0	0	0	0	0	0
XM_001254409	1	2	1	0	1	1	1
XM_001254410	0	0	0	0	0	0	0
XM_001254412	0	0	0	0	0	0	0
XM_001254414	0	0	0	0	0	0	0
XM_001254420	0	0	0	0	0	0	0
XM_001254427	15	11	10	19	17	18	15
XM_001254432	0	0	0	0	0	0	0
XM_001254434	2	3	2	6	1	5	3.166666667
XM_001254441	1	0	2	0	1	0	0.666666667
XM_001254442	2	3	2	3	2	1	2.166666667
XM_001254462	3	4	2	5	2	1	2.833333333
XM_001254468	0	0	0	0	0	0	0
XM_001254472	30	25	32	22	24	42	29.16666667
XM_001254475	1	1	0	1	1	1	0.833333333
XM_001254481	1	1	1	1	4	2	1.666666667
XM_001254483	2729	2652	2759	2725	2726	2777	2728
XM_001254499	3	4	2	2	8	4	3.833333333
XM_001254506	1	1	1	2	1	0	1
XM_001254508	0	0	0	0	0	0	0
XM_001254514	0	0	0	0	0	0	0
XM_001254520	0	0	0	0	0	0	0
XM_001254521	1	1	0	3	0	3	1.333333333
XM_001254535	0	0	0	0	0	0	0
XM_001254539	14	15	12	15	10	21	14.5
XM_001254545	0	0	0	0	0	0	0
XM_001254556	0	0	0	0	0	0	0
XM_001254565	4	4	4	6	2	6	4.333333333
XM_001254569	1	0	0	0	1	1	0.5
XM_001254574	1	1	2	1	1	0	1
XM_001254585	0	0	0	0	0	0	0
XM_001254588	31	30	32	32	31	40	32.66666667
XM_001254612	86	68	76	91	97	105	87.16666667
XM_001254614	0	0	0	0	0	0	0
XM_001254616	0	0	0	0	0	0	0
XM_001254624	18	20	22	14	13	21	18
XM_001254640	36	28	45	37	42	40	38
XM_001254642	0	0	0	0	0	0	0
XM_001254648	0	0	0	0	0	0	0
XM_001254671	0	0	0	0	0	0	0
XM_001254694	0	0	0	0	0	0	0
XM_001254697	1	0	3	4	0	1	1.5
XM_001254701	3	2	5	3	5	1	3.166666667
XM_001254702	0	0	0	0	0	0	0
XM_001254719	16	13	11	20	13	16	14.83333333
XM_001254723	0	0	0	0	0	0	0
XM_001254728	0	0	0	0	0	0	0
XM_001254729	1	2	1	0	2	0	1
XM_001254742	5	7	7	5	4	4	5.333333333
XM_001254753	0	0	0	0	0	0	0
XM_001254754	1	1	1	1	0	1	0.833333333
XM_001254756	0	0	0	0	0	0	0
XM_001254763	11	9	9	14	18	7	11.33333333
XM_001254776	0	0	0	0	0	0	0
XM_001254782	4	5	4	5	3	5	4.333333333
XM_001254794	3	4	5	1	2	3	3
XM_001254804	0	0	0	0	0	0	0
XM_001254807	0	0	0	0	0	0	0
XM_001254812	593	614	602	596	575	593	595.5
XM_001254814	0	0	0	0	0	0	0
XM_001254815	0	0	0	0	0	0	0
XM_001254819	269	278	264	247	282	282	270.3333333
XM_001254820	0	0	0	0	0	0	0
XM_001254822	0	0	0	0	0	0	0
XM_001254829	0	0	0	0	0	0	0
XM_001254832	36	37	40	35	38	38	37.33333333
XM_001254835	13	8	16	21	16	10	14
XM_001254842	0	0	0	0	0	0	0
XM_001254849	1	0	1	2	0	1	0.833333333
XM_001254855	3	2	2	3	1	6	2.833333333
XM_001254873	1	0	1	1	1	1	0.833333333
XM_001254887	13	10	10	14	15	9	11.83333333
